Node Number	X Location (m)	Y Location (m)	Z Location (m)	
6679	-6.6936e-004	-1.0292e-003	-8.3019e-004	
6680	-8.5123e-004	-9.5405e-004	3.1389e-004	
6681	-8.5063e-004	-8.4071e-004	3.6375e-004	
6682	-6.9989e-004	-6.1812e-004	8.752e-004	
6683	-7.7733e-004	-5.7466e-004	8.7771e-004	
6684	-8.2235e-004	-1.0372e-003	2.566e-004	
6685	-7.6628e-004	-4.669e-004	-8.5969e-004	
6686	-6.9157e-004	-5.4597e-004	-9.3749e-004	
6687	-6.0063e-004	-4.4521e-004	-8.6165e-004	
6688	-8.6296e-004	-1.0165e-003	-2.9712e-005	
6689	-7.9543e-004	-9.9783e-004	8.7396e-005	
6690	-8.5375e-004	-2.9831e-004	-6.7717e-004	
6691	-6.7154e-004	-6.1505e-004	-8.7447e-004	
6692	-5.6381e-004	-6.0726e-004	-8.6369e-004	
6693	-7.8144e-004	-9.8358e-004	-4.5213e-004	
6694	-5.8413e-004	-1.006e-003	1.9041e-004	
6695	-7.0754e-004	-1.0173e-003	1.985e-005	
6696	-5.498e-004	-9.9602e-004	-1.6438e-005	
6697	-8.9383e-004	-4.4631e-004	-6.1482e-004	
6698	-8.8549e-004	-6.0529e-004	-5.8057e-004	
6699	-8.6756e-004	-5.0744e-004	-4.491e-004	
6700	-8.5735e-004	-9.0987e-004	-2.6022e-004	
6701	-8.599e-004	-9.3744e-004	-4.0291e-004	
6702	-8.4596e-004	-2.9562e-004	2.2788e-004	
6703	-8.5875e-004	-4.0883e-004	2.0338e-004	
6704	-5.8028e-004	-2.746e-004	3.5211e-004	
6705	-7.2226e-004	-2.8366e-004	3.3301e-004	
6706	-8.7077e-004	-2.6604e-004	3.491e-004	
6707	-6.0617e-004	-2.8873e-004	-1.0894e-004	
6708	-8.8685e-004	-3.0084e-004	-6.6302e-005	
6709	-7.163e-004	-2.8222e-004	-8.1341e-005	
6710	-9.3857e-004	-3.5246e-004	-2.1837e-004	
6711	-8.7225e-004	-3.1246e-004	-3.6016e-004	
6712	-8.4592e-004	-2.9479e-004	-5.5694e-004	
6713	-8.9094e-004	-2.7233e-004	-2.8913e-004	
6714	-8.6161e-004	-5.1689e-004	4.4894e-004	
6715	-8.7232e-004	-4.191e-004	3.9821e-004	
6716	-8.3388e-004	-1.0005e-003	-2.4599e-004	
6717	-7.2902e-004	-1.0157e-003	-1.0365e-004	
6718	-9.3513e-004	-3.308e-004	-5.6895e-004	
6719	-9.287e-004	-7.508e-004	-1.7626e-004	
6720	-8.2679e-004	-2.8331e-004	6.2039e-004	
6721	-8.6307e-004	-4.4276e-004	6.1737e-004	
6722	-8.5767e-004	-6.7102e-004	4.6111e-004	
6723	-7.3405e-004	-1.0951e-003	1.2761e-004	
6724	-5.6896e-004	-7.0709e-004	-9.2531e-004	
6725	-4.5127e-004	-7.3048e-004	-8.7438e-004	
6726	-4.2882e-004	-8.2614e-004	-8.7499e-004	
6727	-5.4225e-004	-1.0066e-003	-4.3426e-004	
6728	-7.028e-004	-3.0621e-004	-8.8485e-004	
6729	-6.8602e-004	-4.7497e-004	8.7195e-004	
6730	-5.4488e-004	-4.7739e-004	8.7213e-004	
6731	-7.7025e-004	-6.4425e-004	-8.6904e-004	
6732	-6.7159e-004	-1.0145e-003	6.3588e-004	
6733	-8.7128e-004	-1.0129e-003	5.6127e-004	
6734	-8.4815e-004	-9.7226e-004	-5.4497e-004	
6735	-8.7513e-004	-9.6701e-004	-4.6645e-004	
6736	-8.8124e-004	-4.9684e-004	7.5447e-004	
6737	-2.9302e-004	-1.0895e-003	7.9643e-004	
6738	-4.4116e-004	-2.6665e-004	7.6952e-004	
6739	-8.6114e-004	-6.6633e-004	7.911e-004	
6740	-8.3856e-004	-8.1385e-004	7.9787e-004	
6741	-8.6106e-004	-7.4237e-004	8.9222e-004	
6742	-8.7716e-004	-5.7528e-004	6.4044e-004	
6743	-8.9959e-004	-6.0079e-004	7.2093e-004	
6744	-8.597e-004	-2.7759e-004	8.2127e-004	
6745	-5.8507e-004	-1.0616e-003	-8.1789e-004	
6746	-8.2206e-004	-1.0041e-003	-6.5092e-004	
6747	-8.4525e-004	-1.0255e-003	-7.3907e-004	
6748	-3.0802e-004	-7.3383e-004	8.5985e-004	
6749	-2.6618e-004	-1.0132e-003	8.1094e-004	
6750	-1.8462e-004	-8.4338e-004	8.5294e-004	
6751	-6.937e-004	-2.7777e-004	-8.3272e-004	
6752	-8.6716e-004	-6.8054e-004	-8.5342e-004	
6753	-8.1674e-004	-7.5084e-004	-8.6419e-004	
6754	-8.2499e-004	-5.5925e-004	-8.7753e-004	
6755	-1.2831e-005	-2.936e-004	8.0438e-004	
6756	9.0531e-005	-2.9021e-004	7.94e-004	
6757	3.2019e-005	-2.0243e-004	6.8105e-004	
6758	-4.7011e-004	-2.982e-004	8.7402e-004	
6759	-3.5801e-004	-2.7864e-004	8.8127e-004	
6760	-2.773e-004	-8.5408e-004	-9.4092e-004	
6761	-8.8492e-004	-5.6981e-004	8.62e-004	
6762	-8.9406e-004	-4.8963e-004	8.1923e-004	
6763	-9.4879e-004	-3.8348e-004	8.8072e-004	
6764	-5.5509e-004	-1.0303e-003	7.7169e-004	
6765	4.8678e-006	-2.1952e-004	-7.8509e-004	
6766	-8.9471e-004	-6.3254e-004	-9.5235e-004	
6767	1.692e-004	-1.0237e-003	7.7163e-004	
6768	-9.467e-004	-2.9565e-004	8.749e-004	
6769	-8.0056e-004	-9.5485e-004	8.8891e-004	
6770	-5.4429e-004	-3.4428e-004	9.3242e-004	
6771	1.2291e-004	-6.0959e-004	8.7161e-004	
6772	-4.7549e-005	-3.2646e-004	8.6595e-004	
6773	1.101e-006	-1.9555e-004	8.8372e-004	
6774	-4.9766e-005	-2.9015e-004	-8.8603e-004	
6775	5.2494e-005	-2.8849e-004	-8.3518e-004	
6776	1.9839e-004	-2.9289e-004	8.5435e-004	
6777	1.1651e-004	-2.1615e-004	8.2247e-004	
6778	2.6011e-004	-2.7088e-004	7.7005e-004	
6779	3.5578e-004	-3.0422e-004	7.3484e-004	
6780	2.9951e-004	-2.9526e-004	5.9702e-004	
6781	1.638e-004	-2.9134e-004	-8.4543e-004	
6782	1.8026e-004	-9.0661e-004	8.4831e-004	
6783	3.5846e-004	-1.0221e-003	-8.681e-004	
6784	2.0516e-004	-5.0304e-004	-8.1638e-004	
6785	2.4354e-004	-6.007e-004	-8.5901e-004	
6786	3.6636e-004	-3.6848e-004	-8.5206e-004	
6787	8.7466e-004	-4.3488e-004	7.195e-005	
6788	3.361e-004	-1.0138e-003	8.5572e-004	
6789	2.8261e-004	-8.9042e-004	8.6472e-004	
6790	6.1943e-004	-1.069e-003	2.3568e-004	
6791	8.5333e-004	-8.4943e-004	-2.4938e-004	
6792	8.6224e-004	-9.6419e-004	-9.2416e-005	
6793	8.6408e-004	-1.0076e-003	-1.7018e-004	
6794	8.7465e-004	-3.0989e-004	-6.7923e-005	
6795	5.2097e-004	-3.0101e-004	3.2776e-004	
6796	5.8063e-004	-7.8151e-004	-8.78e-004	
6797	4.3632e-004	-8.7974e-004	-8.6433e-004	
6798	3.7882e-004	-1.1015e-003	9.0186e-004	
6799	5.4371e-004	-1.0339e-003	-3.7643e-004	
6800	5.8993e-004	-1.0267e-003	-4.5037e-004	
6801	6.0616e-004	-2.2072e-004	-4.2617e-005	
6802	9.313e-004	-1.0504e-003	3.9499e-004	
6803	5.3783e-004	-2.6076e-004	7.9747e-004	
6804	5.9713e-004	-3.2333e-004	8.8426e-004	
6805	8.7499e-004	-5.1884e-004	3.8506e-004	
6806	8.5443e-004	-6.5031e-004	4.501e-004	
6807	8.7703e-004	-4.0047e-004	6.7374e-004	
6808	7.8454e-004	-5.1674e-004	-8.6688e-004	
6809	6.9517e-004	-6.3852e-004	-8.7546e-004	
6810	8.6886e-004	-4.1635e-004	3.6431e-004	
6811	8.7971e-004	-3.6088e-004	1.3267e-004	
6812	9.4863e-004	-2.8351e-004	1.6587e-004	
6813	8.2513e-004	-2.9374e-004	1.5957e-004	
6814	6.4122e-004	-9.7231e-004	8.7487e-004	
6815	5.4579e-004	-1.0351e-003	8.2284e-004	
6816	5.9584e-004	-1.0459e-003	7.9714e-004	
6817	7.443e-004	-2.6199e-004	-4.793e-004	
6818	6.1621e-004	-2.6558e-004	-4.3646e-004	
6819	8.5891e-004	-2.9031e-004	7.4221e-005	
6820	9.3747e-004	-3.2316e-004	-1.9424e-005	
6821	8.7608e-004	-3.0824e-004	-7.3177e-004	
6822	8.6981e-004	-1.0339e-003	-4.3914e-004	
6823	8.0672e-004	-1.0821e-003	-4.0832e-004	
6824	7.5689e-004	-2.2926e-004	2.938e-004	
6825	8.6629e-004	-2.8885e-004	4.4017e-004	
6826	9.3833e-004	-3.5449e-004	5.4718e-004	
6827	8.557e-004	-8.1178e-004	-7.9112e-004	
6828	8.5831e-004	-3.0764e-004	-3.7088e-004	
6829	9.1367e-004	-2.8904e-004	-4.7042e-004	
6830	7.8093e-004	-1.0293e-003	-4.1074e-005	
6831	8.8989e-004	-2.751e-004	2.95e-004	
6832	8.9163e-004	-2.1357e-004	4.198e-004	
6833	8.3771e-004	-2.8724e-004	2.4121e-004	
6834	6.8908e-004	-9.9381e-004	-8.2235e-004	
6835	8.6271e-004	-2.9744e-004	5.2895e-004	
6836	8.8836e-004	-2.7513e-004	6.5542e-004	
6837	6.2252e-004	-1.0794e-003	-6.0812e-004	
6838	8.8888e-004	-9.3073e-004	-5.2854e-004	
6839	8.8803e-004	-5.9094e-004	8.2768e-004	
6840	8.3602e-004	-2.8083e-004	-8.7979e-004	
6841	8.7375e-004	-2.776e-004	7.5554e-004	
6842	8.7704e-004	-5.007e-004	-8.8423e-004	
6843	8.7715e-004	-2.8407e-004	-7.9873e-004	
6844	8.771e-004	-1.0018e-003	8.1591e-004	
6845	-3.7345e-004	-3.0223e-004	1.8926e-004	
6846	-3.9452e-004	-2.8065e-004	2.237e-005	
6847	-9.0937e-004	-6.3916e-004	5.3119e-005	
6848	-8.5851e-004	-7.0004e-004	-3.9401e-005	
6849	-8.5715e-004	-5.7186e-004	-3.7202e-005	
6850	-8.7255e-004	-5.6419e-004	1.0322e-004	
6851	-2.5862e-004	-1.0141e-003	-1.2352e-004	
6852	-4.6978e-004	-1.0167e-003	-1.5731e-004	
6853	-2.3318e-004	-2.7965e-004	-2.984e-004	
6854	-6.2416e-004	-2.7508e-004	-1.9322e-004	
6855	-4.9319e-005	-2.7281e-004	3.5349e-005	
6856	-2.2793e-004	-2.9302e-004	7.275e-005	
6857	-4.3974e-004	-2.8504e-004	3.1928e-004	
6858	-2.1525e-004	-3.059e-004	2.5209e-004	
6859	-3.7375e-004	-1.0055e-003	3.4132e-004	
6860	-2.8115e-004	-1.0093e-003	4.0372e-004	
6861	-2.8924e-004	-1.0295e-003	6.2588e-004	
6862	-4.1928e-004	-1.0689e-003	6.5414e-004	
6863	-2.1459e-004	-5.3653e-004	8.6148e-004	
6864	-1.2323e-004	-1.0007e-003	1.7555e-004	
6865	-3.0602e-004	-1.0006e-003	2.3683e-004	
6866	-4.7424e-004	-2.7458e-004	5.1645e-004	
6867	-5.4656e-004	-2.6929e-004	5.0402e-004	
6868	-6.1924e-004	-7.9525e-004	9.1352e-004	
6869	-1.1881e-004	-2.7988e-004	5.1752e-004	
6870	-2.1239e-005	-5.0329e-004	8.4369e-004	
6871	-1.8881e-004	-5.1437e-004	9.33e-004	
6872	-1.4731e-004	-2.7545e-004	-5.7811e-004	
6873	-6.18e-005	-3.0222e-004	-2.6437e-004	
6874	-8.8317e-005	-2.8951e-004	-3.7759e-004	
6875	-7.1184e-005	-1.0057e-003	-1.6091e-004	
6876	3.3021e-005	-1.0129e-003	-1.8112e-004	
6877	1.98e-005	-1.0138e-003	-9.4193e-005	
6878	-2.9056e-004	-1.0047e-003	-3.4161e-004	
6879	-1.5715e-004	-1.0035e-003	-4.1983e-004	
6880	-5.6413e-005	-1.009e-003	-3.3909e-004	
6881	-2.2379e-004	-1.003e-003	-2.305e-004	
6882	-5.3938e-004	-2.838e-004	-4.3716e-004	
6883	-4.8565e-004	-2.2922e-004	-5.6521e-004	
6884	-6.2605e-005	-1.0194e-003	-4.9005e-004	
6885	-3.5108e-005	-1.0294e-003	-5.7629e-004	
6886	3.8015e-005	-1.0722e-003	-3.551e-004	
6887	5.8742e-005	-2.747e-004	6.7604e-005	
6888	1.7371e-004	-1.0212e-003	-1.5333e-004	
6889	1.1972e-004	-1.0126e-003	1.7585e-005	
6890	5.0826e-005	-1.0745e-003	3.3954e-005	
6891	1.4591e-006	-2.1322e-004	-2.3062e-005	
6892	1.5616e-004	-1.0131e-003	4.4185e-004	
6893	7.5571e-005	-1.0033e-003	3.8701e-004	
6894	2.5014e-004	-2.9868e-004	5.1767e-005	
6895	1.2431e-004	-1.0122e-003	-2.5823e-004	
6896	2.4706e-004	-2.9273e-004	-3.7473e-004	
6897	6.0308e-005	-2.8118e-004	-9.8383e-005	
6898	2.7854e-004	-2.5863e-004	-5.3193e-004	
6899	3.5693e-004	-2.6519e-004	-1.7311e-004	
6900	6.0914e-004	-1.0843e-003	-2.7975e-004	
6901	8.5447e-004	-7.9877e-004	-3.8344e-004	
6902	5.2542e-004	-4.0166e-004	-9.2853e-004	
6903	3.1154e-004	-1.0226e-003	2.9673e-004	
6904	3.7137e-004	-2.3523e-004	3.3536e-004	
6905	3.3702e-004	-2.8115e-004	9.6699e-005	
6906	4.1055e-004	-2.7917e-004	2.4432e-004	
6907	3.0712e-004	-2.7307e-004	2.7205e-004	
6908	2.6685e-004	-2.1101e-004	4.0411e-004	
6909	3.9884e-004	-7.993e-004	8.7511e-004	
6910	3.1958e-004	-1.0094e-003	5.1691e-004	
6911	8.2926e-005	-1.032e-003	5.6867e-004	
6912	5.9405e-004	-4.9508e-004	8.884e-004	
6913	8.6135e-004	-5.8381e-004	-8.4847e-004	
6914	8.6979e-004	-2.1571e-004	-3.7433e-004	
6915	-8.0525e-004	-1.0493e-003	-9.3194e-004	
6916	-1.2336e-004	-2.7707e-004	8.4965e-004	
6917	-3.1711e-004	-2.8266e-004	8.0397e-004	
6918	-3.6439e-004	-2.0134e-004	-9.4146e-004	
6919	-9.5106e-004	-1.8265e-004	4.8213e-004	
6920	-5.5204e-004	-1.0782e-003	-1.2296e-004	
6921	-2.4881e-004	-3.9771e-004	9.0844e-004	
6922	-3.1946e-004	-2.1025e-004	7.7285e-004	
6923	-9.2551e-004	-9.6289e-004	9.245e-005	
6924	-8.5504e-004	-8.9472e-004	9.8439e-005	
6925	-2.8386e-004	-2.6278e-004	7.3885e-004	
6926	-1.9555e-004	-4.5304e-004	8.6086e-004	
6927	-3.1129e-004	-4.032e-004	8.7204e-004	
6928	-5.2475e-004	-1.0055e-003	-9.8936e-005	
6929	-2.6901e-004	-3.1593e-004	8.7609e-004	
6930	-3.9764e-004	-3.1105e-004	8.1069e-004	
6931	-3.6716e-004	-2.6313e-004	7.3126e-004	
6932	-2.0789e-004	-2.9705e-004	8.0317e-004	
6933	-1.0889e-004	-3.5004e-004	7.735e-004	
6934	-1.2137e-004	-3.7055e-004	8.528e-004	
6935	-1.9897e-004	-2.7449e-004	8.784e-004	
6936	8.5629e-004	-4.868e-004	-8.0628e-004	
6937	8.0122e-004	-6.5073e-004	-8.197e-004	
6938	5.6669e-004	-4.0284e-004	8.5779e-004	
6939	6.4667e-004	-4.7121e-004	8.7914e-004	
6940	6.2082e-004	-5.672e-004	8.863e-004	
6941	7.9978e-005	-1.0037e-003	4.9287e-004	
6942	2.5302e-004	-1.0172e-003	5.3863e-004	
6943	2.5012e-004	-1.0203e-003	4.6214e-004	
6944	3.6515e-004	-1.0027e-003	4.2639e-004	
6945	4.1304e-004	-9.7943e-004	5.4136e-004	
6946	4.8541e-004	-8.0149e-004	8.806e-004	
6947	3.8259e-004	-7.2023e-004	8.5795e-004	
6948	4.4155e-004	-8.6903e-004	8.1157e-004	
6949	3.1548e-004	-7.8362e-004	8.6595e-004	
6950	2.4809e-004	-2.823e-004	3.243e-004	
6951	2.4818e-004	-2.0871e-004	3.3432e-004	
6952	2.5564e-004	-2.796e-004	4.591e-004	
6953	2.1103e-004	-2.8887e-004	2.3983e-004	
6954	3.6141e-004	-3.3571e-004	3.2009e-004	
6955	4.7686e-004	-2.7459e-004	1.658e-004	
6956	2.5661e-004	-2.9255e-004	1.275e-004	
6957	3.5474e-004	-3.206e-004	2.3266e-005	
6958	2.4681e-004	-9.8227e-004	2.6986e-004	
6959	5.7059e-004	-3.8405e-004	-8.4461e-004	
6960	4.999e-004	-3.8684e-004	-8.555e-004	
6961	5.5187e-004	-9.6083e-004	-4.1699e-004	
6962	8.5973e-004	-8.9167e-004	-4.5011e-004	
6963	8.4671e-004	-8.6639e-004	-3.4957e-004	
6964	5.513e-004	-1.0207e-003	-2.829e-004	
6965	3.0566e-004	-2.7365e-004	-2.0907e-004	
6966	4.3274e-004	-3.025e-004	-1.625e-004	
6967	3.8697e-004	-2.869e-004	-1.0223e-004	
6968	2.4959e-004	-2.7503e-004	-5.8135e-004	
6969	1.141e-004	-2.7369e-004	-1.7204e-004	
6970	-4.9063e-005	-2.8913e-004	-1.4295e-004	
6971	1.0092e-004	-3.1028e-004	-1.0556e-005	
6972	1.4679e-004	-2.8775e-004	-6.184e-005	
6973	3.9554e-004	-2.857e-004	-3.6174e-004	
6974	1.8485e-004	-3.019e-004	-4.2955e-004	
6975	2.6407e-004	-2.8599e-004	-2.9331e-004	
6976	2.7606e-004	-3.4221e-004	-4.4937e-004	
6977	1.04e-004	-1.0713e-003	-1.9595e-004	
6978	9.6633e-005	-1.0117e-003	-3.3581e-004	
6979	2.0953e-004	-1.0162e-003	-2.4416e-004	
6980	1.1792e-004	-9.5481e-004	-1.9987e-004	
6981	2.3661e-004	-2.805e-004	-3.5632e-005	
6982	5.2528e-005	-9.5636e-004	2.8219e-004	
6983	1.5373e-004	-9.6046e-004	3.7393e-004	
6984	-6.2844e-005	-2.5595e-004	-5.0322e-005	
6985	-2.4125e-006	-1.0256e-003	-1.0125e-005	
6986	3.2568e-005	-1.003e-003	8.2971e-005	
6987	1.9109e-004	-9.9882e-004	-2.7103e-005	
6988	1.3473e-004	-9.3351e-004	7.3057e-005	
6989	2.915e-004	-1.018e-003	-1.1367e-004	
6990	1.4442e-004	-2.8981e-004	9.3579e-005	
6991	-3.1133e-006	-1.0009e-003	-4.1441e-004	
6992	1.5323e-005	-1.044e-003	-6.3197e-004	
6993	-2.6436e-005	-9.566e-004	-5.4406e-004	
6994	-1.0587e-004	-9.9541e-004	-6.1392e-004	
6995	-1.7447e-004	-1.0415e-003	-5.0513e-004	
6996	-4.9179e-004	-2.9588e-004	-5.0591e-004	
6997	-5.5719e-004	-2.739e-004	-3.3895e-004	
6998	-6.1276e-004	-3.4031e-004	-4.5792e-004	
6999	-1.5463e-004	-1.0054e-003	-1.7035e-004	
7000	-3.293e-004	-9.9916e-004	-2.5752e-004	
7001	-4.7538e-005	-9.9207e-004	-2.5054e-004	
7002	-1.2022e-004	-9.2958e-004	-3.5194e-004	
7003	-2.5969e-004	-1.0129e-003	-4.4133e-004	
7004	-3.9011e-004	-1.0047e-003	-3.3879e-004	
7005	-1.0753e-004	-9.3565e-004	-1.0155e-004	
7006	-7.5987e-005	-2.8547e-004	-4.6308e-004	
7007	-1.6911e-004	-2.8025e-004	-3.9778e-004	
7008	-8.6942e-005	-3.6942e-004	-3.2428e-004	
7009	-2.3083e-004	-3.0286e-004	-5.8061e-004	
7010	-9.5004e-005	-2.6896e-004	-6.3347e-004	
7011	4.4144e-005	-5.3874e-004	8.702e-004	
7012	-1.6555e-005	-4.0626e-004	8.4369e-004	
7013	-1.0975e-004	-5.336e-004	7.9929e-004	
7014	-3.028e-005	-3.1719e-004	5.3817e-004	
7015	-1.51e-004	-3.0408e-004	6.1985e-004	
7016	-5.4038e-004	-8.0886e-004	8.6911e-004	
7017	-6.6239e-004	-7.4446e-004	8.5941e-004	
7018	-5.5496e-004	-2.7098e-004	5.6495e-004	
7019	-6.0335e-004	-2.9642e-004	4.418e-004	
7020	-4.3604e-004	-2.6889e-004	5.6893e-004	
7021	-4.6487e-004	-3.45e-004	4.8623e-004	
7022	-4.0747e-004	-1.0245e-003	2.5098e-004	
7023	-2.1078e-004	-9.739e-004	1.701e-004	
7024	-7.5803e-005	-1.0013e-003	2.6233e-004	
7025	-2.6605e-004	-4.7283e-004	8.7633e-004	
7026	-3.0705e-004	-5.7281e-004	8.4162e-004	
7027	-4.2135e-004	-1.1121e-003	6.0688e-004	
7028	-4.6485e-004	-1.0248e-003	6.2039e-004	
7029	-3.7088e-004	-1.0054e-003	6.1287e-004	
7030	-3.8474e-004	-1.0251e-003	7.1806e-004	
7031	-1.9161e-004	-1.0004e-003	6.9343e-004	
7032	-3.094e-004	-1.0255e-003	5.506e-004	
7033	-2.222e-004	-1.0516e-003	6.3925e-004	
7034	-1.9564e-004	-1.0052e-003	3.9807e-004	
7035	-3.2921e-004	-9.9739e-004	4.7193e-004	
7036	-4.5252e-004	-1.0093e-003	3.2331e-004	
7037	-2.5927e-004	-3.0362e-004	3.3044e-004	
7038	-2.7644e-004	-3.0472e-004	1.7784e-004	
7039	-1.286e-004	-2.9506e-004	2.229e-004	
7040	-5.3443e-004	-3.0474e-004	2.6367e-004	
7041	-4.4344e-004	-2.7455e-004	2.3127e-004	
7042	-4.5519e-004	-3.1393e-004	3.8224e-004	
7043	-3.1466e-004	-3.0795e-004	8.1697e-005	
7044	-1.385e-004	-2.9286e-004	4.2607e-005	
7045	-2.0151e-004	-2.8849e-004	-1.3139e-005	
7046	-5.7745e-004	-3.381e-004	-1.8403e-004	
7047	-6.7167e-004	-2.844e-004	-1.4777e-004	
7048	-6.2887e-004	-3.0358e-004	-2.545e-004	
7049	-3.0678e-004	-2.9192e-004	-3.622e-004	
7050	-3.0436e-004	-3.398e-004	-2.6555e-004	
7051	-4.1522e-004	-9.3309e-004	-1.9188e-004	
7052	-4.8137e-004	-1.014e-003	-2.3927e-004	
7053	-2.6435e-004	-1.0019e-003	-2.5418e-005	
7054	-8.2763e-004	-6.033e-004	6.3367e-005	
7055	-8.7723e-004	-5.8784e-004	1.9341e-004	
7056	-8.6195e-004	-5.0665e-004	1.5683e-004	
7057	-8.7207e-004	-4.8389e-004	-8.6128e-005	
7058	-8.4809e-004	-7.2084e-004	-1.3584e-004	
7059	-8.6895e-004	-7.8059e-004	1.6117e-005	
7060	-8.7539e-004	-7.36e-004	8.3159e-005	
7061	-3.5543e-004	-3.6962e-004	-3.5022e-005	
7062	-4.7792e-004	-3.0317e-004	6.2349e-005	
7063	7.8923e-004	-1.0202e-003	7.9018e-004	
7064	8.1937e-004	-9.2826e-004	7.9718e-004	
7065	8.6055e-004	-3.5591e-004	-8.0833e-004	
7066	8.4455e-004	-4.2218e-004	-8.6715e-004	
7067	8.7876e-004	-3.5951e-004	7.51e-004	
7068	8.3767e-004	-3.0588e-004	6.9218e-004	
7069	8.7557e-004	-3.3318e-004	-8.8038e-004	
7070	8.705e-004	-5.0422e-004	8.0807e-004	
7071	8.0158e-004	-6.4264e-004	8.53e-004	
7072	8.6141e-004	-6.6559e-004	7.9093e-004	
7073	8.5519e-004	-8.6009e-004	-5.2671e-004	
7074	8.4743e-004	-9.6435e-004	-4.6364e-004	
7075	7.1065e-004	-1.0131e-003	-5.7544e-004	
7076	6.1919e-004	-1.0285e-003	-5.4111e-004	
7077	8.8695e-004	-3.4303e-004	6.0113e-004	
7078	8.6689e-004	-3.9864e-004	5.2366e-004	
7079	7.9583e-004	-2.9005e-004	4.7077e-004	
7080	7.0861e-004	-8.8987e-004	-8.6374e-004	
7081	7.5872e-004	-1.0051e-003	-7.4291e-004	
7082	6.7137e-004	-9.9507e-004	-7.1514e-004	
7083	8.2647e-004	-2.8926e-004	3.2093e-004	
7084	7.4839e-004	-3.1007e-004	2.1934e-004	
7085	8.9262e-004	-3.2809e-004	2.4661e-004	
7086	8.3186e-004	-1.0296e-003	-1.0046e-004	
7087	7.302e-004	-1.0241e-003	-1.0877e-004	
7088	8.2916e-004	-9.6595e-004	-1.0189e-005	
7089	7.2695e-004	-9.7579e-004	1.4441e-005	
7090	8.6655e-004	-3.0949e-004	-5.3714e-004	
7091	8.3862e-004	-3.5172e-004	-4.4983e-004	
7092	8.4864e-004	-3.7098e-004	-3.0602e-004	
7093	7.6167e-004	-2.8843e-004	-3.8006e-004	
7094	8.5228e-004	-8.6115e-004	-8.3082e-004	
7095	8.2888e-004	-7.2462e-004	-8.2942e-004	
7096	7.7817e-004	-8.1677e-004	-7.3548e-004	
7097	8.809e-004	-3.2585e-004	3.8602e-004	
7098	7.7764e-004	-9.9477e-004	-3.9737e-004	
7099	8.3756e-004	-1.0228e-003	-3.5741e-004	
7100	7.9808e-004	-1.0313e-003	-4.7974e-004	
7101	7.9769e-004	-3.2467e-004	-7.5163e-004	
7102	8.4549e-004	-3.9198e-004	-7.0154e-004	
7103	7.9338e-004	-3.8419e-004	1.0774e-004	
7104	8.6442e-004	-3.6082e-004	3.7411e-006	
7105	8.0358e-004	-2.4838e-004	3.4993e-005	
7106	6.5482e-004	-2.7789e-004	-5.0682e-004	
7107	6.303e-004	-2.9933e-004	-3.6181e-004	
7108	7.2206e-004	-2.8414e-004	-5.6689e-004	
7109	6.15e-004	-1.021e-003	7.3367e-004	
7110	5.8281e-004	-9.8694e-004	8.2773e-004	
7111	4.8167e-004	-1.017e-003	8.2312e-004	
7112	6.822e-004	-9.605e-004	8.0956e-004	
7113	6.5928e-004	-9.097e-004	8.4706e-004	
7114	8.587e-004	-4.4502e-004	1.6335e-004	
7115	8.4906e-004	-4.5635e-004	2.707e-004	
7116	6.961e-004	-5.6537e-004	-8.794e-004	
7117	6.8637e-004	-7.3254e-004	-8.6256e-004	
7118	7.5011e-004	-4.4142e-004	-8.3016e-004	
7119	8.6002e-004	-4.5117e-004	6.1775e-004	
7120	7.2984e-004	-3.6522e-004	6.8109e-004	
7121	8.507e-004	-5.6489e-004	4.8007e-004	
7122	8.0623e-004	-7.1497e-004	4.9397e-004	
7123	8.0587e-004	-5.9864e-004	3.8581e-004	
7124	8.6782e-004	-4.9634e-004	4.6156e-004	
7125	8.7505e-004	-5.1301e-004	3.0776e-004	
7126	6.043e-004	-2.6573e-004	8.3072e-004	
7127	5.0749e-004	-2.7472e-004	7.2908e-004	
7128	5.1364e-004	-3.3532e-004	7.9494e-004	
7129	6.223e-004	-2.9482e-004	-9.9389e-005	
7130	6.6983e-004	-1.0215e-003	-4.8988e-004	
7131	6.1863e-004	-1.0128e-003	-3.5752e-004	
7132	4.7932e-004	-9.8796e-004	-3.7087e-004	
7133	4.1154e-004	-1.0843e-003	9.5178e-004	
7134	4.6552e-004	-9.6361e-004	-8.74e-004	
7135	3.5301e-004	-9.6855e-004	-7.8814e-004	
7136	3.4113e-004	-8.2364e-004	-8.4291e-004	
7137	4.9283e-004	-8.0955e-004	-8.5635e-004	
7138	5.4063e-004	-7.1764e-004	-8.7231e-004	
7139	5.8433e-004	-8.6406e-004	-9.0173e-004	
7140	5.8994e-004	-2.8747e-004	3.9582e-004	
7141	5.6592e-004	-3.7302e-004	2.5729e-004	
7142	8.4169e-004	-2.605e-004	-1.065e-004	
7143	8.5373e-004	-3.8914e-004	-1.0492e-004	
7144	7.7483e-004	-1.029e-003	-1.9235e-004	
7145	8.365e-004	-9.6396e-004	-2.3211e-004	
7146	9.2843e-004	-1.0369e-003	-1.7394e-004	
7147	8.6149e-004	-8.0913e-004	-1.6623e-004	
7148	6.7563e-004	-9.6881e-004	2.2227e-004	
7149	3.4564e-004	-9.3651e-004	7.8694e-004	
